id,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts216493,SHOW,2019,TV-MA,51,"['drama', 'comedy']",2,7.7,6052,36.331,7.5
ts251067,SHOW,2020,TV-G,27,"['family', 'comedy', 'drama']",2,7.3,3786,25.625,8
ts108392,SHOW,2020,TV-PG,47,"['fantasy', 'action', 'family', 'scifi']",1,5.9,7376,7.854,7.1
ts222606,SHOW,2019,TV-14,80,['drama'],1,7.7,129,2.334,9
ts219895,SHOW,2020,TV-MA,56,"['thriller', 'drama']",1,5.9,9115,43.351,7.7
ts84129,SHOW,2019,TV-PG,30,"['comedy', 'drama', 'family']",2,6,2843,26.449,7.1
ts89326,SHOW,2019,TV-MA,22,['drama'],2,6.6,1164,3.536,6.5
ts218888,SHOW,2020,TV-14,23,"['scifi', 'animation', 'action', 'fantasy']",1,7.2,2478,21.827,8.5
ts76382,SHOW,2019,TV-Y7,23,"['action', 'crime', 'animation', 'thriller', 'family']",4,7.9,5557,24.674,8.1
ts104449,SHOW,2020,TV-MA,49,"['animation', 'action', 'drama', 'war']",1,7.6,5942,22.812,7.2
ts237096,SHOW,2020,TV-MA,62,"['crime', 'documentation']",1,7.1,3096,4.405,7.2
ts251617,SHOW,2020,TV-14,44,"['documentation', 'comedy']",1,7.5,1704,2.839,8
ts91124,SHOW,2019,TV-MA,49,"['scifi', 'romance', 'comedy', 'drama']",2,6.8,5262,132.183,8.5
ts88312,SHOW,2020,TV-MA,58,"['drama', 'music', 'thriller']",1,7.1,2908,7.469,6.6
ts256007,SHOW,2020,TV-MA,29,"['comedy', 'drama', 'romance']",2,7.4,7896,23.433,7.4
ts101408,SHOW,2020,TV-MA,45,"['thriller', 'crime', 'drama']",1,6.8,8848,28.851,6.9
ts85480,SHOW,2019,TV-PG,23,"['scifi', 'music', 'animation', 'drama']",1,7.8,1979,16.589,7.6
ts315066,SHOW,2020,TV-MA,40,"['scifi', 'drama', 'fantasy', 'horror']",1,5.6,1234,13.542,7.5
ts216474,SHOW,2019,TV-MA,50,"['crime', 'thriller', 'drama']",1,7.2,3032,11.01,7.3
ts189405,SHOW,2019,TV-MA,50,"['documentation', 'crime']",1,7.6,1671,2.579,7.6
ts242244,SHOW,2020,TV-MA,26,"['action', 'scifi', 'animation', 'drama']",1,6.4,2922,9.134,7.4
ts236725,SHOW,2020,TV-MA,50,['documentation'],1,8.7,2276,8.216,6.8
ts113637,SHOW,2019,TV-MA,61,"['documentation', 'crime']",1,7.1,2127,7.887,7.4
ts252122,SHOW,2020,TV-MA,9,"['thriller', 'horror']",1,5.7,882,0.667,10
ts222917,SHOW,2019,TV-MA,40,['documentation'],1,6.4,2009,1.838,6.1
ts86927,SHOW,2019,TV-MA,63,"['comedy', 'drama', 'romance']",1,7.7,3046,22.616,8.4
ts321758,SHOW,2019,TV-MA,61,"['drama', 'action', 'thriller', 'romance']",1,8.2,7544,23.382,8.5
ts215378,SHOW,2020,TV-14,46,"['comedy', 'drama', 'romance']",2,7.5,13797,12.956,8.2
ts268890,SHOW,2020,TV-14,30,"['drama', 'romance']",1,7.7,2129,15.138,7.7
ts223192,SHOW,2020,TV-14,90,"['comedy', 'drama']",2,8.8,4836,58.017,9
ts226602,SHOW,2020,TV-MA,53,"['crime', 'documentation']",1,7,3232,2.716,7.3
ts255880,SHOW,2020,TV-G,27,['reality'],2,5.5,1078,3.903,7.8
ts221174,SHOW,2019,TV-Y,12,"['animation', 'family']",2,6.3,90,0.856,7.3
ts103360,SHOW,2020,TV-MA,52,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",1,6.8,3447,22.236,7.2
ts296153,SHOW,2020,TV-PG,30,['comedy'],3,6.8,1183,10.666,7.8
ts254600,SHOW,2020,TV-MA,44,"['documentation', 'sport']",1,7.4,1360,12.259,6.8
ts225716,SHOW,2019,TV-MA,47,"['comedy', 'family']",3,7.4,3907,14.761,7.3
ts256783,SHOW,2020,TV-MA,29,['documentation'],1,7.1,1379,15.129,5.8
ts89048,SHOW,2019,TV-PG,52,['drama'],2,7.5,2163,33.995,8.3
ts268508,SHOW,2020,TV-PG,44,"['documentation', 'animation', 'scifi']",1,6.5,3509,17.867,6.8
ts86413,SHOW,2020,TV-14,52,"['comedy', 'drama']",1,7.4,7961,15.178,7.8
ts218564,SHOW,2019,TV-MA,44,['documentation'],1,6.7,1045,4.356,8
ts89291,SHOW,2019,TV-MA,46,"['comedy', 'drama']",2,6.7,1274,6.586,6.7
ts254293,SHOW,2020,TV-G,43,['reality'],1,7.1,1151,17.691,6.2
ts237104,SHOW,2020,TV-PG,22,"['documentation', 'history']",1,6.8,4031,8.161,7.2
ts89876,SHOW,2019,TV-MA,36,['comedy'],1,6.6,3136,2.802,6.2
ts252341,SHOW,2020,TV-14,45,['documentation'],1,7.8,981,2.73,7.7
ts269690,SHOW,2020,TV-MA,17,['comedy'],1,7.3,1069,1.431,7.3
ts221363,SHOW,2019,TV-MA,44,"['drama', 'crime']",1,7.7,5108,5.923,7.1
ts256764,SHOW,2020,TV-14,24,"['action', 'scifi', 'animation']",1,8.3,1349,14.073,8.5
ts88471,SHOW,2019,TV-MA,57,"['drama', 'romance']",2,7.8,3423,10.219,7.2
ts88909,SHOW,2019,TV-14,54,['reality'],4,6.8,1975,9.155,7
ts218500,SHOW,2019,TV-Y,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",2,5.9,304,20.749,7
ts187386,SHOW,2020,TV-G,25,['family'],1,6.6,161,7.715,9
ts86928,SHOW,2019,TV-14,75,"['action', 'history', 'romance', 'drama']",1,8,880,14.408,8.7
ts89881,SHOW,2019,TV-14,29,['comedy'],3,7.1,6703,17.882,7.5
ts90511,SHOW,2019,TV-MA,45,['crime'],1,7.3,850,17.886,7.3
ts213232,SHOW,2019,TV-PG,42,['reality'],1,5.9,759,4.913,6
ts185885,SHOW,2020,TV-MA,48,"['drama', 'history', 'thriller']",1,6.8,2119,8.562,7
ts217891,SHOW,2019,TV-14,25,"['scifi', 'action', 'animation', 'fantasy']",2,4.5,1808,56.878,7.3
ts85619,SHOW,2019,TV-MA,45,"['crime', 'drama', 'thriller']",2,6.5,1610,16.4,6.6
ts268099,SHOW,2020,TV-Y7,22,"['action', 'animation']",1,6.6,65,3.647,7
ts106141,SHOW,2019,TV-MA,27,"['thriller', 'drama']",2,5.7,661,5.284,8.2
ts255809,SHOW,2020,TV-14,58,"['crime', 'documentation']",1,7,2375,16.289,7.6
ts192297,SHOW,2019,TV-Y,6,"['animation', 'family']",5,5.1,77,2.388,10
ts82739,SHOW,2019,TV-MA,47,"['crime', 'drama']",2,6.3,871,9.713,6.9
ts226588,SHOW,2020,TV-14,37,"['documentation', 'reality']",1,5.7,3958,4.073,6.5
ts222634,SHOW,2019,TV-MA,20,"['comedy', 'drama', 'fantasy']",1,7.7,1956,5.34,7.6
ts251615,SHOW,2020,TV-MA,52,"['reality', 'documentation']",1,6.4,1041,3.147,6.7
ts254568,SHOW,2020,TV-MA,45,"['comedy', 'drama']",1,7,948,2.453,6.7
ts226617,SHOW,2020,TV-MA,64,"['documentation', 'crime', 'drama']",1,8,2622,3.151,7.4
ts110637,SHOW,2019,TV-MA,52,"['fantasy', 'horror', 'scifi', 'crime', 'drama']",2,6.5,1390,12.025,7.5
ts213820,SHOW,2020,TV-14,51,['reality'],1,7.3,3572,6.992,8
ts88744,SHOW,2019,TV-MA,8,"['documentation', 'sport', 'comedy', 'european']",1,7.6,1741,1.664,7.4
ts90621,SHOW,2019,TV-MA,42,"['drama', 'comedy']",2,9.3,66985,10.107,8.2
ts90995,SHOW,2019,TV-MA,178,"['documentation', 'history']",1,7.5,514,2.227,8.7
ts88841,SHOW,2020,TV-14,51,"['scifi', 'comedy', 'drama', 'fantasy']",1,6.4,1147,16.646,7.8
ts93981,SHOW,2019,TV-MA,44,['drama'],2,7.8,3210,44.736,7.6
ts102933,SHOW,2019,TV-MA,50,"['sport', 'drama']",2,6.8,429,9.711,7.7
ts252661,SHOW,2020,TV-MA,30,"['crime', 'documentation']",1,6.4,386,6.097,6.7
ts90413,SHOW,2019,TV-G,13,['animation'],3,6.9,159,11.194,7
ts306187,SHOW,2019,TV-PG,29,"['family', 'comedy']",5,6.4,2576,22.261,8.6
ts225102,SHOW,2020,TV-14,73,"['drama', 'romance']",1,7.3,2278,31.24,8.4
ts214280,SHOW,2019,TV-MA,45,"['action', 'crime']",1,6.4,1098,43.7,7.2
ts187443,SHOW,2020,TV-MA,53,"['crime', 'drama', 'thriller']",1,6.6,4065,16.744,7
ts86946,SHOW,2019,TV-MA,42,"['scifi', 'romance']",1,5.8,3003,13.835,5.9
ts90645,SHOW,2019,TV-MA,68,"['action', 'thriller', 'drama', 'romance']",1,6.8,554,6.727,7
ts113748,SHOW,2019,TV-PG,22,"['animation', 'action', 'comedy', 'family', 'fantasy']",1,6.6,664,5.075,6.4
ts90095,SHOW,2019,TV-14,32,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",1,3.5,10043,6.461,6.5
ts87224,SHOW,2019,TV-14,40,"['scifi', 'drama', 'fantasy']",2,6.3,2406,17.337,7.2
ts223238,SHOW,2020,TV-14,57,"['scifi', 'drama', 'romance']",1,7.6,2401,32.084,8.6
ts90280,SHOW,2019,TV-MA,40,['drama'],1,5.9,687,14.193,6.6
ts188840,SHOW,2019,TV-MA,26,"['drama', 'fantasy', 'animation', 'action', 'crime']",1,7.1,1573,10.472,6.9
ts218277,SHOW,2019,TV-MA,45,"['drama', 'sport', 'thriller', 'crime']",1,7.3,1582,14.627,7.6
ts89231,SHOW,2019,TV-PG,20,"['action', 'reality']",2,6.6,2570,5.084,6.7
ts251512,SHOW,2020,TV-MA,62,['documentation'],1,7.4,1096,9.017,7
ts254916,SHOW,2020,TV-MA,27,"['reality', 'comedy']",1,6.6,1637,4.364,9
ts104485,SHOW,2019,TV-MA,49,"['drama', 'action']",1,6.2,1241,22.162,7.2
ts222049,SHOW,2019,TV-MA,45,"['crime', 'history', 'documentation']",1,7.5,2125,7.178,7.5
ts223456,SHOW,2020,TV-14,49,['documentation'],1,6.3,2759,10.962,7
ts110635,SHOW,2020,TV-MA,45,"['drama', 'fantasy', 'thriller', 'scifi']",1,6,2883,21.419,7.8
ts191121,SHOW,2020,TV-MA,31,"['comedy', 'horror', 'scifi']",1,5.6,2437,19.62,6.8
ts236051,SHOW,2020,TV-MA,31,"['documentation', 'sport']",3,7.4,756,3.95,7.1
ts89028,SHOW,2019,TV-MA,27,"['drama', 'crime']",1,8.5,18732,6.231,8.2
ts269442,SHOW,2020,TV-14,50,['documentation'],1,8.5,1010,4.822,7.7
ts87320,SHOW,2019,TV-MA,22,"['drama', 'comedy']",3,7.6,688,7.985,8.8
ts269501,SHOW,2020,TV-MA,50,"['documentation', 'music']",1,7.6,1215,13.537,7.6
ts103213,SHOW,2020,TV-MA,89,"['drama', 'thriller', 'action', 'crime']",2,5.9,1226,4.891,7.5
ts223948,SHOW,2020,TV-MA,33,"['documentation', 'reality']",1,2.5,3306,3.545,3.5
ts238242,SHOW,2020,TV-MA,44,"['drama', 'thriller', 'crime']",1,7.3,2528,31.934,7.3
ts187070,SHOW,2019,TV-Y,26,['family'],2,6.6,498,23.821,7.1
ts256853,SHOW,2019,TV-MA,36,"['action', 'fantasy']",1,8.2,1042,22.822,8.9
ts251621,SHOW,2020,TV-14,45,"['crime', 'documentation']",1,7.1,2481,2.966,8
ts89347,SHOW,2019,TV-G,37,['documentation'],2,7.9,2712,3.764,7.9
ts250920,SHOW,2020,TV-MA,29,"['documentation', 'sport']",1,7,841,2.721,6.4
ts85451,SHOW,2019,TV-MA,57,"['drama', 'music']",1,7.2,497,2.761,6.9
ts89583,SHOW,2019,TV-MA,25,"['animation', 'comedy']",2,7.6,2854,17.146,7.3
ts104168,SHOW,2019,TV-MA,53,"['action', 'drama']",2,6.8,1853,49.839,7.4
ts87488,SHOW,2019,TV-G,26,"['comedy', 'action', 'family']",1,5.4,979,10.9,8
ts87473,SHOW,2019,TV-MA,25,"['scifi', 'drama', 'animation', 'action', 'horror', 'romance']",2,6.3,1378,31.425,8.1
ts190452,SHOW,2020,TV-14,48,"['thriller', 'action', 'crime', 'drama']",1,7.1,2314,11.356,7.1
ts251119,SHOW,2020,TV-MA,43,"['drama', 'romance', 'sport']",1,6.5,25,2.708,6.3
ts88821,SHOW,2019,TV-14,45,"['drama', 'comedy', 'romance']",1,7.3,560,15.664,7.9
ts91034,SHOW,2019,TV-MA,46,"['war', 'scifi', 'drama']",1,4.7,8796,1.4,7
ts101060,SHOW,2019,TV-PG,26,['comedy'],1,6.4,4542,10.85,6.6
ts88133,SHOW,2019,TV-14,43,"['drama', 'romance']",2,7.2,1433,29.43,8.1
ts317497,SHOW,2019,TV-MA,30,"['comedy', 'action']",2,6.5,2125,13.672,6.6
ts216513,SHOW,2020,TV-G,30,"['fantasy', 'action', 'comedy', 'drama', 'family']",1,6.5,873,11.905,7.2
ts218176,SHOW,2020,TV-PG,26,['comedy'],1,6.3,2375,15.341,7.5
ts88552,SHOW,2019,TV-Y7,40,"['drama', 'comedy', 'romance']",2,6.7,606,23.687,9.3
ts83810,SHOW,2019,TV-MA,24,"['scifi', 'action', 'animation', 'fantasy']",1,6.7,1172,4.6,6.7
ts252318,SHOW,2020,TV-MA,28,['reality'],1,4.2,804,1.957,5.7
ts236332,SHOW,2020,TV-PG,20,['documentation'],1,3.9,1459,19.898,5.9
ts89331,SHOW,2019,TV-MA,34,"['drama', 'romance']",1,6.7,798,6.306,6.1
ts254767,SHOW,2020,TV-PG,25,['documentation'],1,7.3,1139,4.348,7.4
ts84639,SHOW,2019,TV-MA,22,"['action', 'scifi', 'animation']",1,5.9,598,7.336,7
ts191285,SHOW,2019,TV-PG,45,"['drama', 'sport']",1,7.6,206,4.438,9.2
ts87372,SHOW,2019,TV-14,24,"['action', 'fantasy', 'animation']",1,6,610,20.071,6.9
ts90789,SHOW,2019,TV-MA,44,"['reality', 'crime', 'thriller']",1,7,1160,9.54,7.8
ts256606,SHOW,2020,TV-MA,55,"['documentation', 'crime']",1,7.4,2039,5.972,7.1
ts227412,SHOW,2020,TV-Y7,6,"['comedy', 'family', 'animation']",1,8.1,551,2.109,8.8
ts87698,SHOW,2019,TV-MA,51,"['documentation', 'history', 'crime']",1,7.8,422,1.833,8.8
ts87680,SHOW,2019,TV-14,43,['drama'],1,5.9,944,26.283,7.1
ts251378,SHOW,2020,TV-PG,37,"['comedy', 'family', 'documentation', 'animation']",1,7.4,769,4.693,7.4
ts90980,SHOW,2019,TV-MA,3,"['comedy', 'animation']",1,7.5,2886,4.064,6.7
ts88937,SHOW,2019,TV-MA,43,"['action', 'crime', 'drama', 'thriller']",1,6.6,956,2.08,6.5
ts85510,SHOW,2019,TV-MA,57,"['reality', 'music']",2,7.6,1541,3.802,8.2
ts101042,SHOW,2019,TV-MA,56,"['documentation', 'war']",1,7.1,140,5.066,6.9
ts218367,SHOW,2019,TV-MA,30,"['drama', 'romance']",1,4.9,188,2.343,10
ts90508,SHOW,2019,TV-PG,24,['reality'],1,4.4,703,3.04,5.6
ts108593,SHOW,2019,TV-14,23,"['fantasy', 'horror', 'scifi', 'thriller', 'crime']",1,5.2,712,12.273,7
ts222803,SHOW,2019,TV-MA,37,"['documentation', 'sport', 'comedy', 'drama']",1,7.3,1119,3.895,7.1
ts236182,SHOW,2020,TV-MA,11,"['comedy', 'drama']",1,5.1,1944,5.258,5
ts226403,SHOW,2020,TV-MA,49,['reality'],1,6.8,761,2.497,7.3
ts218890,SHOW,2020,TV-14,24,"['action', 'scifi', 'animation', 'fantasy']",1,6,569,8.863,7.7
ts89361,SHOW,2020,TV-14,27,"['scifi', 'action', 'fantasy', 'animation']",2,5.3,563,14.62,7.4
ts252141,SHOW,2020,TV-Y7,23,"['comedy', 'animation', 'family']",2,6.3,293,12.66,6.7
ts223242,SHOW,2020,TV-MA,69,"['drama', 'comedy', 'romance']",1,7.1,870,6.052,8.3
ts251618,SHOW,2020,TV-PG,25,"['documentation', 'family', 'drama']",1,5,1210,10.31,6.9
ts251061,SHOW,2020,TV-14,21,"['scifi', 'drama', 'animation', 'action', 'fantasy']",2,7.7,80,11.535,9.5
ts250871,SHOW,2020,TV-MA,44,"['crime', 'documentation']",1,7.2,1646,6.74,7
ts243256,SHOW,2020,TV-MA,20,"['drama', 'comedy']",1,5.7,651,12.324,6.8
ts224796,SHOW,2020,TV-14,51,"['drama', 'thriller']",1,6.3,716,4.13,7
ts105608,SHOW,2020,TV-MA,41,"['thriller', 'crime', 'drama']",1,5.6,542,10.317,7.1
ts89315,SHOW,2019,TV-MA,30,['comedy'],1,6.8,2809,4.471,5.3
ts269157,SHOW,2020,TV-MA,49,"['documentation', 'crime']",1,7,2298,3.169,7.3
ts103935,SHOW,2019,TV-MA,52,"['romance', 'action', 'drama']",1,7.3,743,33.482,7.7
ts223084,SHOW,2019,TV-MA,56,"['crime', 'drama', 'thriller', 'action']",1,5.6,360,3.59,6.6
ts100354,SHOW,2019,TV-MA,45,"['crime', 'drama', 'history', 'sport']",1,7.9,717,2.791,8.3
ts253288,SHOW,2020,TV-MA,62,['comedy'],1,5.4,166,1.678,10
ts89340,SHOW,2019,TV-MA,37,"['war', 'crime', 'drama', 'thriller']",1,7.5,803,11.594,7.4
ts270439,SHOW,2020,TV-G,36,['reality'],1,5.6,515,1.733,6.8
ts217356,SHOW,2020,TV-MA,47,"['action', 'horror', 'thriller']",1,5.4,8884,11.096,6.7
ts254537,SHOW,2020,TV-MA,45,"['drama', 'thriller', 'crime']",1,7.6,3552,13.579,7.4
ts268758,SHOW,2020,TV-MA,32,"['comedy', 'drama', 'romance']",1,5.5,3712,4.059,6.6
ts86365,SHOW,2019,TV-PG,12,"['comedy', 'drama', 'family', 'animation']",1,8.3,1579,18.274,7.2
ts218504,SHOW,2019,TV-Y,13,"['animation', 'action', 'comedy', 'family', 'fantasy']",4,6.7,119,7.574,7
ts89330,SHOW,2019,TV-14,46,['comedy'],1,7.5,343,2.928,9
ts250803,SHOW,2020,TV-14,55,['reality'],1,7.7,527,3.444,7.7
ts79695,SHOW,2019,TV-MA,44,"['crime', 'drama', 'music']",2,6.7,1067,5.957,7.5
ts90640,SHOW,2019,TV-14,34,"['drama', 'crime']",1,8.2,30,3.733,10
ts86940,SHOW,2019,TV-MA,30,['comedy'],1,6.5,450,5.965,6.7
ts214462,SHOW,2020,TV-14,46,"['history', 'drama']",1,6.6,172,7.958,10
ts251272,SHOW,2020,TV-MA,36,['reality'],1,5.8,405,4.305,8
ts269073,SHOW,2020,TV-MA,32,"['reality', 'documentation', 'romance']",1,5.3,9666,3.448,5.5
ts214192,SHOW,2019,TV-MA,50,"['action', 'drama']",1,5.1,208,93.411,4
ts104483,SHOW,2019,TV-MA,50,"['thriller', 'horror', 'drama']",1,6.5,3788,9.507,6.7
ts269740,SHOW,2020,TV-MA,50,"['drama', 'comedy']",2,6.1,488,2.1,10
ts87489,SHOW,2019,TV-MA,26,"['documentation', 'comedy']",1,6.9,1249,2.457,7.1
ts217389,SHOW,2020,TV-MA,31,"['comedy', 'drama']",2,6.8,1746,4.879,9
ts223308,SHOW,2019,TV-MA,20,['comedy'],1,6.9,591,1.557,7.3
ts218307,SHOW,2019,TV-14,37,['reality'],1,6.6,355,2.073,10
ts222942,SHOW,2019,TV-MA,40,"['crime', 'documentation']",1,6.6,317,2.257,9.1
ts223110,SHOW,2019,TV-PG,50,['reality'],2,6.8,578,1.298,7.7
ts222599,SHOW,2019,TV-14,50,['reality'],1,8.2,2560,1.161,7.1
ts112733,SHOW,2019,TV-MA,45,"['action', 'drama', 'thriller']",2,6.8,13210,7.616,7.2
ts224906,SHOW,2020,TV-14,45,"['drama', 'romance']",1,7.6,201,33.708,7.7
ts105601,SHOW,2019,TV-Y7,24,"['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action']",2,7.5,284,10.207,8
ts214861,SHOW,2019,TV-MA,25,"['comedy', 'horror', 'reality', 'scifi']",2,5.2,2615,20.083,7.3
ts228502,SHOW,2020,TV-MA,19,['comedy'],1,5,914,2.545,8
ts112667,SHOW,2020,TV-Y,9,"['animation', 'comedy', 'family']",6,7.9,238,14.214,8.4
ts251929,SHOW,2020,TV-14,29,['reality'],1,6.2,110,1.469,5.5
ts221041,SHOW,2019,TV-14,42,"['fantasy', 'romance']",1,4.6,19,6.471,9.3
ts101503,SHOW,2019,TV-PG,30,['comedy'],3,4,333,12.491,8.2
ts90063,SHOW,2019,TV-Y7,40,"['drama', 'romance', 'comedy']",1,8,2063,28.025,8.4
ts252015,SHOW,2020,TV-G,29,"['comedy', 'family']",2,5.4,213,1.761,7.7
ts251072,SHOW,2020,TV-MA,55,['drama'],1,6.4,62,6.24,6.7
ts88608,SHOW,2019,TV-MA,38,"['documentation', 'sport']",1,7.2,699,1.4,9
ts237556,SHOW,2020,TV-MA,30,['comedy'],2,4.3,189,12.853,7
ts89696,SHOW,2019,TV-14,41,"['drama', 'crime']",1,6.9,327,10.016,8
ts89363,SHOW,2019,TV-Y,13,['family'],3,6.8,53,1.402,8
ts253722,SHOW,2020,TV-G,36,"['reality', 'music']",1,6.4,380,3.073,8.5
ts221151,SHOW,2019,TV-MA,42,['documentation'],1,6.7,577,1.686,6
ts88166,SHOW,2019,TV-PG,32,['reality'],3,6.2,308,6.237,7.1
ts256134,SHOW,2020,TV-PG,24,"['reality', 'music']",1,6.3,169,0.777,9.7
ts89895,SHOW,2019,TV-Y,6,"['comedy', 'family', 'fantasy', 'animation']",3,6.4,249,8.062,8.2
ts105589,SHOW,2020,TV-Y,23,"['animation', 'comedy', 'family']",2,7.5,78,8.925,8.2
ts103574,SHOW,2019,TV-MA,51,"['action', 'comedy']",1,6.5,131,2.609,7
ts236769,SHOW,2020,TV-PG,23,['documentation'],1,7.6,2223,8.891,7.3
ts92405,SHOW,2020,TV-MA,32,"['crime', 'comedy', 'drama']",1,5.3,2673,3.347,7
ts189314,SHOW,2019,TV-14,23,"['comedy', 'reality']",2,6.5,555,2.37,6.2
ts233367,SHOW,2020,TV-G,39,"['music', 'reality']",1,6,130,1.86,8.5
ts257243,SHOW,2020,TV-PG,36,"['music', 'reality']",1,6.8,382,4.411,8
ts221891,SHOW,2019,TV-Y7,25,"['action', 'animation']",1,7.6,126,2.645,10
ts90466,SHOW,2019,TV-MA,23,"['drama', 'comedy']",2,5.7,6,3.24,8.3
ts89336,SHOW,2019,TV-Y,23,"['animation', 'family']",4,7,148,2.985,8.5
ts89656,SHOW,2019,TV-14,46,"['scifi', 'drama', 'fantasy']",1,7.4,224,5.267,9
ts252695,SHOW,2020,TV-G,7,['family'],1,5,160,3.193,8
ts230973,SHOW,2019,TV-Y7,31,"['documentation', 'music']",1,7.7,42,2.055,9.5
ts224261,SHOW,2020,TV-14,35,['reality'],1,5.7,100,3.934,10
ts225708,SHOW,2020,TV-14,21,"['drama', 'comedy', 'history', 'scifi']",1,4.3,3074,1.4,10
ts45322,SHOW,2019,TV-PG,36,"['drama', 'romance']",1,8.1,121,5.345,9
ts222512,SHOW,2019,TV-14,34,['reality'],1,6.4,112,0.713,8.5
ts223121,SHOW,2019,TV-MA,40,"['comedy', 'drama']",1,6.8,17,0.926,10
ts78324,SHOW,2019,TV-Y7,13,"['comedy', 'family', 'animation']",3,5.8,865,8.557,5
ts223115,SHOW,2019,TV-14,56,"['family', 'comedy', 'romance']",1,7.8,17,6.55,10
ts222802,SHOW,2019,TV-14,45,"['action', 'comedy', 'fantasy', 'romance', 'drama']",2,7.5,261,9.584,7.7
ts87599,SHOW,2019,TV-MA,58,"['drama', 'romance']",1,7.3,158,6.363,9
ts268648,SHOW,2020,TV-MA,29,"['documentation', 'music']",1,6.8,398,5.792,5.5
ts268997,SHOW,2020,TV-14,40,"['thriller', 'scifi']",1,6.4,182,3.412,10
ts221472,SHOW,2020,TV-14,39,['comedy'],1,5.2,213,2.902,6.5
ts235689,SHOW,2020,TV-14,64,['reality'],1,4.9,111,3.946,7.5
ts222901,SHOW,2019,TV-MA,24,['drama'],1,5.5,21,0.6,10
ts213071,SHOW,2019,TV-MA,46,"['drama', 'thriller']",1,5.5,43,3.134,9.3
ts258169,SHOW,2020,TV-G,43,['reality'],1,5.8,291,6.128,6.8
ts234501,SHOW,2020,TV-Y,8,"['fantasy', 'animation', 'comedy', 'family']",2,7.1,61,2.003,10
ts269280,SHOW,2020,TV-MA,51,"['crime', 'thriller']",1,5.6,491,6.273,8
ts241246,SHOW,2020,TV-MA,48,['drama'],1,6.4,105,1.332,2
ts234505,SHOW,2020,TV-MA,51,['comedy'],1,6.2,126,1.968,7
ts215862,SHOW,2019,TV-Y7,3,['family'],1,8,14,1.052,10
ts236850,SHOW,2020,TV-14,41,"['action', 'drama']",1,7.8,170,3.074,8.5
ts251607,SHOW,2020,TV-Y,4,"['animation', 'family']",1,3.6,18,1.497,10
ts89740,SHOW,2019,TV-14,42,"['drama', 'crime']",1,7.4,68,3.82,9
ts264270,SHOW,2022,TV-MA,45,"['drama', 'thriller']",1,7,16425,40.449,7.8
ts217231,SHOW,2022,TV-14,28,"['drama', 'romance']",1,8.9,28978,926.362,8.9
ts108385,SHOW,2022,TV-MA,68,['drama'],1,6.8,54105,126.677,6.8
ts225061,SHOW,2022,TV-MA,52,"['crime', 'drama', 'thriller']",1,6.4,11322,15.955,6.6
ts344184,SHOW,2022,TV-MA,61,"['crime', 'documentation']",1,7.2,3984,534.857,7.8
ts256310,SHOW,2021,TV-14,24,"['animation', 'action', 'scifi']",2,7,4796,76.137,8.4
ts270910,SHOW,2022,TV-MA,51,"['war', 'action', 'drama', 'history', 'romance']",1,7.1,31330,504.811,8.1
ts222333,SHOW,2021,TV-14,41,"['action', 'scifi', 'drama', 'fantasy', 'animation']",1,9.1,175412,138.891,9.1
ts301625,SHOW,2022,TV-MA,47,"['crime', 'drama', 'thriller']",1,6.1,1113,14.897,7.2
ts311987,SHOW,2022,TV-MA,52,"['crime', 'documentation']",1,5.8,2062,4.076,5.1
ts215951,SHOW,2021,TV-MA,64,"['action', 'drama', 'fantasy', 'horror', 'scifi']",1,7.7,102321,138.708,7.6
ts307973,SHOW,2022,TV-MA,34,"['crime', 'comedy']",1,6.9,10414,6.027,5.9
ts240453,SHOW,2022,TV-MA,61,"['comedy', 'crime', 'drama', 'thriller', 'action']",1,7.5,1991,52.364,7.1
ts333834,SHOW,2022,TV-MA,50,['reality'],1,5.4,1440,3.902,7
ts294338,SHOW,2022,TV-MA,26,"['comedy', 'documentation', 'sport']",1,6.1,618,3.175,5.5
ts256072,SHOW,2022,TV-MA,26,"['crime', 'comedy', 'drama', 'thriller']",1,6.3,38964,16.343,7.2
ts256710,SHOW,2022,TV-MA,54,"['scifi', 'drama', 'horror', 'thriller']",1,7.3,43068,99.77,7.4
ts343599,SHOW,2022,TV-MA,85,"['crime', 'documentation']",1,6.7,4711,6.13,7.1
ts220305,SHOW,2021,TV-MA,54,"['action', 'drama', 'thriller']",2,8,416738,272.707,7.8
ts343432,SHOW,2022,TV-MA,48,"['scifi', 'action', 'drama', 'thriller']",1,6.1,3861,26.545,7.2
ts281927,SHOW,2021,TV-MA,47,"['crime', 'drama', 'thriller']",1,6.9,28669,12.185,7.2
ts223537,SHOW,2021,TV-MA,54,"['drama', 'comedy']",1,8.4,74955,0.6,7.9
ts340376,SHOW,2022,TV-MA,44,"['thriller', 'drama']",2,6.3,1103,1455.085,6.8
ts346959,SHOW,2022,TV-14,44,"['documentation', 'history']",1,7,958,16.052,6.3
ts87242,SHOW,2021,TV-14,52,"['scifi', 'drama', 'fantasy', 'action']",1,7.6,77782,40.145,8.2
